solv_1_sm,solv_2_sm,solv_3_sm,solv_4_sm,salt_sm,,solv_ratio_1,solv_ratio_2,solv_ratio_3,solv_ratio_4,conc_salt,temperature,conductivity,conductivity_log
CC1COC(=O)O1,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.010613,25,0.259615206,-1.348554721
CC1COC(=O)O1,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.0070786,25,0.180008798,-1.714749552
CC1COC(=O)O1,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.0035394,25,0.093461396,-2.370206805
CC1COC(=O)O1,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.0024835,25,0.066962611,-2.70362086
CC1COC(=O)O1,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.001421,25,0.038861508,-3.24775103
CC1COC(=O)O1,,,,[Li+].[B-](F)(F)(F)F,,1,0,0,0,0.0009472,25,0.026158822,-3.643568784
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.0094052,25,0.219912386,-1.514526057
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.0070557,25,0.165604335,-1.79815386
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.004704,25,0.113611008,-2.174974876
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.0023518,25,0.058160014,-2.844557205
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.0016519,25,0.041459386,-3.183040982
CC1COC(=O)O1,,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,0.0009443,25,0.02391062,-3.733432567
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.0099775,25,0.230410408,-1.467893178
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.0074817,25,0.176313742,-1.735490246
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.004987,25,0.119308988,-2.126038613
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.0024938,25,0.061108075,-2.795111261
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.0017438,25,0.043049191,-3.14541184
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.0009977,25,0.024960459,-3.690462346
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,1,0,0,0,0.0103714,25,0.211711388,-1.552531309
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,1,0,0,0,0.007777,25,0.164312456,-1.805985444
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,1,0,0,0,0.0051853,25,0.11381215,-2.173205997
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,1,0,0,0,0.002592,25,0.059792256,-2.816879125
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,1,0,0,0,0.0018176,25,0.042680883,-3.154004164
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,1,0,0,0,0.0010394,25,0.024978861,-3.689725372
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,1,0,0,0,0.0097428,25,0.195508768,-1.632150051
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,1,0,0,0,0.0073039,25,0.148809659,-1.905087246
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,1,0,0,0,0.0048716,25,0.101110058,-2.291545672
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,1,0,0,0,0.0024449,25,0.052078815,-2.954997035
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,1,0,0,0,0.0017063,25,0.03681001,-3.30198546
CC1COC(=O)O1,,,,[Li+].C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,,1,0,0,0,0.0009776,25,0.021411395,-3.843832022
CC1COC(=O)O1,,,,[Li+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,0,0,0,0.0095203,25,0.16661477,-1.792070898
CC1COC(=O)O1,,,,[Li+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,0,0,0,0.0071394,25,0.130208377,-2.038619212
CC1COC(=O)O1,,,,[Li+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,0,0,0,0.0047587,25,0.089258936,-2.41621374
CC1COC(=O)O1,,,,[Li+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,0,0,0,0.0023809,25,0.046610879,-3.06592131
CC1COC(=O)O1,,,,[Li+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,0,0,0,0.001668,25,0.033279936,-3.402800586
CC1COC(=O)O1,,,,[Li+].O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,,1,0,0,0,0.0009531,25,0.019410835,-3.941923864
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,3.79,1.332366019
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,6.740000001,1.908059925
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,40,10.12,2.314513664
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,60,13.89,2.631169157
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,80,17.66,2.871302195
O=C1OCCO1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,20,6.970000002,1.941615225
O=C1OCCO1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,40,11,2.397895273
O=C1OCCO1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,60,15.72,2.754933787
O=C1OCCO1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,80,20.67000001,3.028683374
O=C1OCCO1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,4.75,1.558144618
O=C1OCCO1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,6.490000002,1.870262531
O=C1OCCO1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,10.67,2.367436065
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.175,0.3,0.175,0.35,1,-60,1.770000001,0.570979547
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.175,0.3,0.175,0.35,1,-50,2.799999999,1.029619417
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.175,0.3,0.175,0.35,1,-40,4.100000001,1.410986974
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.175,0.3,0.175,0.35,1,-30,5.649999999,1.731655545
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.175,0.3,0.175,0.35,1,-20,7.209999998,1.975468951
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.125,0.5,0.125,0.25,1,-60,2.54,0.932164081
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.125,0.5,0.125,0.25,1,-50,3.759999998,1.324418957
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.125,0.5,0.125,0.25,1,-40,5.129999999,1.635105659
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.125,0.5,0.125,0.25,1,-30,6.689999999,1.900613874
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.125,0.5,0.125,0.25,1,-20,8.260000004,2.111424588
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.088219726,0.823384109,0.088396165,0,1,-60,2.64,0.970778917
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.088219726,0.823384109,0.088396165,0,1,-50,3.620000001,1.286474026
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.088219726,0.823384109,0.088396165,0,1,-40,4.639999999,1.534714366
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.088219726,0.823384109,0.088396165,0,1,-30,5.689999999,1.738710248
O=C1OCCO1,ClCCl,CC1COC(=O)O1,C1CCOC1,[Li+].F[As-](F)(F)(F)(F)F,,0.088219726,0.823384109,0.088396165,0,1,-20,6.720000003,1.905088155
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-60,0.51,-0.673344553
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-50,1.02,0.019802627
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-40,1.669999999,0.512823626
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-30,2.6,0.955511445
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-20,3.389999999,1.220829921
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-60,0.76,-0.274436846
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-50,1.440000001,0.364643114
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-40,2.310000001,0.837247525
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-30,3.190000001,1.160020917
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.5,0.25,0,1,-20,4.39,1.479329227
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-60,0.22,-1.514127733
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-50,0.53,-0.634878272
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-40,1.11,0.104360015
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-30,2.04,0.712949808
O=C1OCCO1,ClCCl,CC1COC(=O)O1,,[Li+].F[As-](F)(F)(F)(F)F,,0.35,0.3,0.35,0,1,-20,3.150000001,1.147402453
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.5,-60,0.04,-3.218875825
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.5,-50,0.14,-1.966112856
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.5,-40,0.39,-0.94160854
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.5,-30,0.81,-0.210721031
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.5,-20,1.37,0.31481074
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,-30,0.86,-0.15082289
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,-20,1.46,0.378436436
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,-10,2.25,0.810930216
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,0,3.17,1.153731588
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,0.5,20,5.530000003,1.710187816
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-60,0.01,-4.605170186
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-50,0.05,-2.995732274
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-40,0.18,-1.714798428
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-30,0.55,-0.597837001
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-20,1.069999999,0.067658648
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,0.64,-0.446287103
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,1.15,0.139761942
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,1.96,0.672944473
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,3.039999999,1.111857515
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,5.939999998,1.781709133
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-20,1.38,0.322083499
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-10,2.290000001,0.828551818
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,0,3.45,1.238374231
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,20,6.490000002,1.870262531
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,40,10.23,2.32532458
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1.5,-50,0.01,-4.605170186
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1.5,-40,0.03,-3.506557897
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1.5,-30,0.14,-1.966112856
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1.5,-20,0.41,-0.891598119
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1.5,-10,0.83,-0.186329578
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1.5,-40,0.03,-3.506557897
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1.5,-30,0.16,-1.832581464
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1.5,-20,0.42,-0.867500568
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1.5,-10,0.92,-0.083381609
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1.5,0,1.65,0.500775288
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,2,-30,0.01,-4.605170186
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,2,-20,0.06,-2.813410717
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,2,-10,0.2,-1.609437912
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,2,0,0.51,-0.673344553
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,2,20,1.8,0.587786665
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,2,-30,0.02,-3.912023005
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,2,-20,0.07,-2.659260037
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,2,-10,0.23,-1.46967597
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,2,0,0.58,-0.544727175
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,2,20,1.97,0.678033543
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,3,-20,0.01,-4.605170186
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,3,-10,0.04,-3.218875825
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,3,0,0.15,-1.897119985
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,3,20,0.96,-0.040821995
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,3,40,2.989999999,1.095273387
O=C1OCCO1,CC1COC(=O)O1,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-50,0.03,-3.506557897
O=C1OCCO1,CC1COC(=O)O1,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-40,0.2,-1.609437912
O=C1OCCO1,CC1COC(=O)O1,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-30,0.59,-0.527632742
O=C1OCCO1,CC1COC(=O)O1,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-20,1.19,0.173953307
O=C1OCCO1,CC1COC(=O)O1,Cc1ccccc1,,[Li+].F[As-](F)(F)(F)(F)F,,0.25,0.25,0.5,0,1,-10,2.01,0.698134722
CC1COC(=O)O1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,2.09,0.737164066
CC1COC(=O)O1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,2.89,1.061256502
CC1COC(=O)O1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-10,4.269999999,1.451613827
CC1COC(=O)O1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,0,5.829999998,1.763017
CC1COC(=O)O1,CCOCCOCC,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,20,9.490000004,2.250238613
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-60,0.26,-1.347073648
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-50,0.69,-0.371063681
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-40,1.400000001,0.336472237
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-30,1.950000001,0.667829373
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-20,2.93,1.075002423
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-60,0.82,-0.198450939
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-50,1.64,0.494696242
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-40,2.660000001,0.978326123
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,3.200000001,1.16315081
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,4.33,1.465567542
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,-60,1.11,0.104360015
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,-50,1.43,0.357674444
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,-40,1.96,0.672944473
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,-30,2.63,0.966983846
CC1COC(=O)O1,ClCCl,,,[Li+].F[As-](F)(F)(F)(F)F,,0.3,0.7,0,0,1,-20,3.36,1.211940974
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.2,-30,0.65,-0.430782916
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.2,-20,0.93,-0.072570693
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.2,-10,1.33,0.285178942
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.2,0,1.8,0.587786665
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,0.2,20,2.93,1.075002423
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-60,0.01,-4.605170186
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-50,0.06,-2.813410717
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-40,0.22,-1.514127733
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-30,0.51,-0.673344553
CC1COC(=O)O1,,,,[Li+].F[As-](F)(F)(F)(F)F,,1,0,0,0,1,-20,1.02,0.019802627
CC1COC(=O)O1,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-40,0.44,-0.820980552
CC1COC(=O)O1,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-30,0.72,-0.328504067
CC1COC(=O)O1,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-20,1.31,0.270027137
CC1COC(=O)O1,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,-10,2.100000001,0.741937345
CC1COC(=O)O1,Cc1ccccc1,,,[Li+].F[As-](F)(F)(F)(F)F,,0.7,0.3,0,0,1,0,3.190000001,1.160020917
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,-60,0.01,-4.605170186
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,-50,0.06,-2.813410717
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,-40,0.21,-1.560647748
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,-30,0.56,-0.579818495
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,1,0,0,0,1,-20,1.12,0.113328685
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-60,0.01,-4.605170186
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-50,0.05,-2.995732274
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-40,0.23,-1.46967597
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-30,0.71,-0.342490309
O=C1OCCO1,CC1COC(=O)O1,,,[Li+].F[P-](F)(F)(F)(F)F,,0.5,0.5,0,0,1,-20,1.36,0.3074847
O=C1OCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,0.5,0.5,0,0,1,20,3.590000002,1.278152203
O=C1OCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,0.5,0.5,0,0,1,30,4.950000002,1.599387577
O=C1OCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,0.5,0.5,0,0,1,60,6.450000001,1.864080131
O=C1OCCO1,CCOCCOCC,,,[Li+].C(F)(F)(F)S(=O)(=O)[O-],,0.5,0.5,0,0,1,80,7.939999998,2.071913275
