smiles,IE,EA,IE_binned
C=CCn1ccc(=c2ccn(C)c(c2)C(Br)(Br)Br)cc1,2.270029508,3.695671936,2
CN(C)c1c(ccc2c1ONO2)OCCOCCOC,3.722429393,-0.179378568,3
CCC1=C[C]([C]2C=CN(C)C=C2)C(=CN1C)O,1.803319245,-0.182884099,1
C1(CSSSC1)(C)C,4.603570161,1.70979515,4
C(#N)c1cnc(C#N)cn1,6.633146816,2.265728664,6
CNCn1ccc(=c2ccn(C)c(c2)C(F)(F)F)cc1,2.135042638,0.273120609,2
c1(cc2c(cc1)nccn2)OC,4.913186944,1.162914744,4
CC(C)(C)N1Oc2ccc(cc2O1)OCCOC,3.762708426,-0.30705877,3
CN(C)c1c(ccn1C)OC,3.02595657,-0.904526924,3
c1cnc(c(C(=O)O)n1)C(F)(F)F,6.218210263,1.757338072,6
CNc1cc(cs1)C(Cl)(Cl)Cl,3.86443428,3.029198135,3
C=CC1=COC(=CO1)OC,3.798689097,0.171133867,3
C1CS[C@@](CS1)(N)N(=O)=O,5.343849468,1.57075798,5
C(N)c1ccncc1,5.039455471,0.086763512,5
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c4c1c1c(cc(c(c1)C(F)(F)F)C(F)(F)F)c1c4cc(c(c1)C(F)(F)F)C(F)(F)F)c(=O)n(c3=O)C)c1c2c2cc(c(cc2c2c1cc(c(c2)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C,4.79507643,2.508397287,4
c1ccc(cc1)[C@@H]1CSC[C@H](N)S1,4.919536039,0.700317403,4
CN1C[C@@H](c2ccccc2)N(C)C[C@H]1C#N,4.438219999,-0.767596257,4
C1=C(C(Cl)(Cl)Cl)SC=C(C(Cl)(Cl)Cl)S1,4.683554696,2.248604085,4
c1cc(c2c(c1C#N)ONO2)Cl,4.944092529,1.075341433,4
COCCOCCOc1c(N)nccn1,4.291488043,0.326923298,4
CN(C)[C]1[C](CC=CO1)N(=O)=O,4.582847481,1.33476096,4
O(Cc1ccccc1)c1c(OC)cc(cc1)/C=N/NC(=O)N,4.062843103,0.572332978,4
CC(C)(C)C1=C(C#N)S[C](C2=[S]C=CS2)S1,3.389280546,1.001833866,3
CC[C@@H]1CS[C@@H](CS1)F,5.125497538,0.157344032,5
CCc1ccn(C)c1C(=N)O,4.528365357,-0.119434221,4
CCC1=COC=CC1,4.228198356,-0.755999993,4
c1c[nH]c(c1C(=O)O)F,5.021107469,0.622401777,5
C#Cc1ccc2c(c1C#N)[nH]s[nH]2,3.562202259,1.067894646,3
CCc1cscc1C(=O)C,5.066150677,0.733424047,5
COCCOCCOc1ccc2c(c1)ON(C(=O)O)O2,4.265495536,0.604934929,4
COc1c(cc[nH]1)N(=O)=O,4.680947418,1.538531677,4
C([C](C(F)(F)F)[C](C(F)(F)F)C(F)(F)F)(F)(F)F,8.196562532,2.743850695,8
Cc1ccc(N)s1,3.524290412,-0.551154903,3
CCc1cn(C)cc1N(C)C,3.123511194,-0.994214938,3
Cc1ccc(Cl)s1,4.641403313,1.222985036,4
c1cc(Cl)sc1C(Cl)(Cl)Cl,5.192382355,2.955522227,5
Cn1ncnc1C(=O)N,7.422906304,2.224362055,7
Cc1cc(cc2c1[nH]s[nH]2)C(=O)O,3.508908051,0.840426558,3
Cn1cc/c(=c\2/ccn(C)c(c2)OCCOCCOC)/c(c1)N,1.600327503,-0.185231715,1
C#C[C@@H]1CN(C)[C@@H](CN1C)N,4.00013771,-0.841278775,4
CC1=C(N)SC=CC1,3.50433702,-0.666172051,3
S1(=O)(=O)c2c(C(=C1)Cl)cccc2,5.550031393,1.605714113,5
C1=C(C(Cl)(Cl)Cl)OC=C(C(Cl)(Cl)Cl)O1,4.911037064,1.650553195,4
c1(c(c2c(cc1)nccn2)NC)C,3.761253964,1.098815611,3
Nc1ncccn1,4.970501841,0.384447358,4
CCC1=CCC(=CO1)C(=O)O,4.814131286,0.643625949,4
C=C[C@@H]1CN(C)C[C@H](CC)N1C,3.826391432,-1.06280893,3
CN(C)N1Oc2cccc(c2O1)C(Br)(Br)Br,4.497422232,2.785483713,4
Cn1ccc(=c2c(C#N)cn(C)cc2OCCOCCOC)cc1,2.283287471,0.239110488,2
CCc1cc2c(cc1N(C)C)ONO2,3.674040475,-0.23703712,3
CNc1c(ccs1)C(F)(F)F,3.999228749,0.082923831,3
C([C@@H](CC=C)O)c1ccccc1,5.124514105,-0.291028138,5
c1(c(c2c(cc1)nccn2)N(=O)=O)C,5.684760359,1.941085625,5
C=Cc1c/c(=c/2\ccn(C)cc2N(=O)=O)/ccn1C,2.433898456,1.32226279,2
CC1=C[C@@H](C=CS1)O,4.488831209,-0.224301428,4
Cc1cc(C#N)[nH]c1,4.78951912,-0.057567943,4
COCCOCCOc1cccc2c1[nH]sn2F,4.440038923,3.846987073,4
C=Cc1c(ccs1)C(F)(F)F,4.791745672,0.969861255,4
c12c(N(C)C)ncnc1[nH]cn2,4.329225506,0.047064149,4
C#Cc1c(cc[nH]1)C(=O)O,4.788806182,0.759260382,4
O(C(=O)C)[C@H]1[C@@H](OC(=O)C)[C@H](OC(=O)C)CO[C@H]1Nc1ccc(cc1)N(=O)=O,4.825386266,1.790510964,4
c1ccc(cc1)c1ccc2c(c1C#N)ONO2,4.620943811,0.981071167,4
NC(=O)n1cncc1N,5.31070546,1.562309847,5
C=Cc1ccc([nH]1)OC,3.485919593,-0.199530432,3
CC(=O)c1cc(cc2c1ONO2)/N=C(/C)\O,4.214964606,1.078772751,4
C=Cc1c(cc[nH]1)F,4.076707439,-0.171892477,4
CC[C@@H]1[C@H](F)N(C)CCN1C,4.293128761,-1.06894214,4
C#Cc1c(F)nccn1,5.826309112,1.367457791,5
C#CC1=CCC=C(C(=N)O)S1,4.561525444,0.709505414,4
CCCn1ccc(=c2ccn(C)cc2)cc1,1.834363516,-0.493062609,1
CN(C)c1cncc(Cl)n1,4.4485494,0.710108076,4
c1c(c[nH]c1N)N,2.875729459,-0.66015031,2
C1=CSC(=C[C@@H]1C(=O)O)C(=N)O,4.815429745,1.053114086,4
COCCOc1ccsc1OCCOC,3.870960223,-0.113023325,3
CCc1c[nH]cc1C#N,4.794484194,-0.469520868,4
CCc1ccc2c(c1N(=O)=O)[nH]s[nH]2,3.515169336,1.886425487,3
c1cc2c(c(c1C(F)(F)F)N(=O)=O)[nH]s[nH]2,3.747362948,2.154320758,3
CC(C)(C)c1cc(=c2ccn(C)cc2)ccn1CN(=O)=O,2.191859597,1.519280755,2
C=Cc1cc(C(C)(C)C)sc1,4.359938647,0.253810747,4
c1cc2c(cc1N)[nH]sn2O,3.737040559,1.665227562,3
CO[C@@H]1C=CSC(=C1)OC,4.341463211,0.065686671,4
CCC1=C(CC=CS1)C#N,4.475380243,0.600490951,4
Cn1cc(cc1C#N)C#N,5.435219868,0.338108039,5
CCC1(CC)CSCCS1,4.838068184,-0.961872902,4
Cn1cc/c(=c/2\ccn(C)c(c2)C(=O)O)/c(c1)F,2.237329397,0.826972673,2
CCC1=C(CC)SC=CC1,3.88943094,-0.672205239,3
C1C[C@H]([C@H](C1)C(Cl)(Cl)Cl)C(=N)O,6.004315874,2.225036038,6
c1cc2c(cc1C=C)C(=O)c1c(C2=O)c(ccc1)C,5.119809784,2.1383995,5
C1C(CCSC1)N,4.519017167,-0.742304765,4
NC1CCCCCC1,4.686118223,-0.832618009,4
c1csc(c1F)Cl,5.025114122,1.372438628,5
C1[C@@H](C(=N)O)SC[C@@H](N(=O)=O)S1,5.485758118,1.82228063,5
CN(C)c1c(ccc2c1ONO2)C#N,4.238348358,0.653523391,4
CNC1=CCC=C(OC)O1,3.713671181,-0.797979741,3
CCc1c2CCCCc2c(c(c1O)O)OC,4.148718095,-0.493658742,4
c1c(cc2c(c1C#N)ONO2)C(=O)O,4.99818805,1.28283919,4
C#Cc1cnc(C)cn1,5.515681332,1.006835887,5
C#CC1=CSC(=CS1)C,3.969945818,0.623106744,3
COCCOCCOc1ccc2c(c1OCCOCCOC)ONO2,4.250933889,-0.07020083,4
c1ccc(cc1)c1cc(c2ccccc2)c2c(c1)[nH]s[nH]2,3.408938899,0.398919147,3
C([C@]1(C)C(=O)CCCC1)c1ccccc1,5.186968598,0.090454217,5
C1=C[S]=C([C]2SC=C(O)S2)S1,3.189679214,0.799036685,3
COCCOCCOCCOc1cccc2c1[nH]sn2C#N,3.640687261,3.083124167,3
CC(=O)C1=C(O)S[C](C2=[S]C=CS2)S1,3.385311042,1.044154518,3
C(N=C=O)(c1ccccc1)(c1ccccc1)c1ccccc1,5.046502798,2.168735036,5
Cn1ccc(=c2ccn(C)cc2OCCOCCOC)cc1,1.866580632,-0.246246097,1
N12CN3CN(C2)CN(C1)C3,4.469617283,-1.04165014,4
CC(C)(C)c1c(F)nccn1,5.761150422,0.76599776,5
N1(C(=O)CCC1=O)Cl,6.429654574,2.926403271,6
CC1=C[C@@]2(C)CN3[C@@H]1[C@@H]23,5.989584385,0.696572166,5
CCC1=CS/C(=C\2/SC=C(OC)S2)/S1,3.1573572,0.729439587,3
C1=C(O)SC(=CS1)O,3.771348575,-0.217636914,3
C1[C@H](C[C@H](SC1)C(=O)O)C(=O)O,4.842536401,0.919264304,4
c12c(C(=O)N(C1=O)C)cccc2,5.887152031,1.586038819,5
CCc1ccn(C)c1N(=O)=O,5.179397041,1.532900964,5
c1(c2ccccc2)c(ccc(c1)Cl)Cl,5.042972728,0.456268374,5
C[C@@H]1CC[C@H](C1)F,6.632388312,-1.2111755,6
CNc1cccc2c1ON(C(=O)O)O2,4.174412863,0.691921222,4
COCCOCCOc1cc(cs1)c1ccccc1,4.134680248,0.200852553,4
N#CC[C@H]1CCC=CC1,6.579747724,0.644005091,6
COC1=C(C#N)SC=CC1,4.13041282,0.644975043,4
CCc1cc(F)[nH]c1,4.218388274,-0.772446861,4
c1cc([nH]c1C(=O)N)N(=O)=O,5.70452485,2.109434533,5
CC(C)(C)c1cc(c(c(c1)OCOCCOC)OC)C(C)(C)C,4.048900167,-0.971099879,4
COCCOc1ccc(c2ccccc2)c2c1ONO2,4.447335179,0.332076826,4
C1=CC(=C(C1)N(=O)=O)N(=O)=O,6.140542002,2.831200005,6
C=CC1=C(C(=N)O)SC=CC1,4.251361399,1.066453586,4
C[C@H]1C[C@H]1c1c[nH]cc1,5.441908929,0.639341366,5
C(=NO)(c1ccccc1)c1ccccc1,4.774289496,0.684070166,4
C/C(=N/c1cscc1C(=O)O)/O,4.440364003,0.946180899,4
O=c1onc(o1)N(=O)=O,8.979880098,4.590651212,8
COc1cccc2c1ON(C(Br)(Br)Br)O2,4.651411363,4.859994161,4
CCc1c(ccs1)NC,3.504578023,-0.488660972,3
N(C(=O)C)c1ccccc1,4.690355858,-0.652225471,4
CN(C)c1c(ccc2c1[nH]s[nH]2)C(Cl)(Cl)Cl,3.577584947,3.046414206,3
C1(=C(C(=O)C(=C(C1=O)Cl)C)Cl)Cl,6.02028011,3.129206131,6
Cn1cc/c(=C\2/C=CN(C)[CH][C]2N(=O)=O)/c(c1)C(Cl)(Cl)Cl,2.521771274,3.175885127,2
C1CC[C@H](S[C@H]1N)N,4.235423349,-0.677575166,4
C#Cc1cc[nH]c1OC,3.861415264,-1.068939686,3
COCCOc1cccc2c1[nH]sn2OC,3.681274167,1.750010063,3
c1ccc(cc1)C1=CSC=C(C(Cl)(Cl)Cl)S1,4.263481861,2.529800987,4
C#Cc1cc(OCCOCCOCCOC)sc1,4.355061371,0.314847691,4
C#Cc1cncc(C#N)n1,6.083278586,1.676984597,6
CCC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,3.349624101,0.657785273,3
Nc1ncc(NC=N)o1,5.128932479,0.568499729,5
C1=C(C(F)(F)F)S/C(=C\2/SC=C(N)S2)/S1,3.221710934,0.890363795,3
C(F)(F)(c1ccc(cc1)OC)c1ccc(cc1)OC,4.615071112,-0.109840295,4
C(=O)NC,5.864685455,-0.793332929,5
CC(C)(C)c1cccc2c1[nH]sn2C(C)(C)C,3.076713469,1.771333937,3
Cc1ccn(C)c1NC,2.826792291,-0.760958103,2
C=C[C@@H]1CN(C)[C@@H](CN1C)OC,3.97466111,-0.965856357,3
c1cc2c3c4c1c(=O)n1c(c4ccc3c3ccc4c5c3c2ccc5c2n(c4=O)c3c(n2)cc(c(c3)C)C)nc2c1cc(c(c2)C)C,4.117184493,2.500712575,4
C#Cc1ccc(c2ccccc2)s1,4.320683717,0.927961615,4
c1cc2c(cc1C(Br)(Br)Br)ON(N(=O)=O)O2,4.581069373,2.875938347,4
c1cscc1Cl,5.095050957,-0.010802491,5
Cc1c(cc[nH]1)C(=O)O,4.664010754,-0.11994776,4
C1(=O)C(=CC(=O)O1)C,7.095364307,2.175520791,7
C(#N)[C@@H]1CS[C@H](C#N)CS1,5.685535323,1.044181395,5
Cc1cc(c[nH]1)N(=O)=O,4.99687383,1.631307345,4
CN(C)[C@H]1[C@@H](C(=O)O)OCCO1,4.619569137,-0.248797288,4
CCC1=C(F)OC=CO1,4.118059468,-0.074637012,4
COCCOCCOc1cncc(c2ccccc2)n1,4.850592788,0.885759869,4
N(CCCO)(C)C,4.012141443,-0.706067771,4
CN(C)[C]1CC=CO[C]1C(=O)O,3.792230558,0.484338925,3
C1=NC=C[C]([C]([C]O)c2ccncc2C)O1,3.492897136,1.753883312,3
CO[C@@H]1C=COC=C1C(=N)O,5.226059449,0.526297289,5
C=Cn1c2c(cccc2[nH]s1)C#N,3.613502077,0.876069487,3
Cn1ccc(=c2ccn(CC(Cl)(Cl)Cl)c(c2)N(=O)=O)cc1,2.767164383,1.691534976,2
N(c1ccccc1)c1ccccc1,3.849172879,-0.430295563,3
CC(C)(C)c1cscc1C(=O)O,5.145418782,0.642920197,5
c1cc2c(cc1N)[nH]sn2C(F)(F)F,3.793229545,2.557754506,3
C(=O)(c1ccc(cc1)N(C)C)c1ccc(cc1)N(C)C,3.892760251,0.707122954,3
CCC1=COC=C(C1)C#N,4.756858374,0.419661909,4
[C@@H]1(CC[C@H](SC1)C)CC,4.650017936,-0.875317672,4
Oc1cc(O)cc(c1)O,4.633876092,-0.649265264,4
COCCOCCOCCOc1cncc(=O)[nH]1,4.585193995,0.806975285,4
CC1=CSC=C(C1)N(C)C,3.150780821,-0.798865654,3
C=Cc1c(ccs1)/N=C(/C)\O,4.03228205,0.58397865,4
Cc1c2CCCCc2c(c(c1O)O)/N=C(/C)\O,3.998120315,0.062886649,3
C[C@@H]1[C@H](N(C)C)OCCO1,4.213731444,-0.817860891,4
Cn1cc/c(=c\2/ccn(C)cc2OCCOCCOC)/c(c1)Cl,1.893226202,-0.026411123,1
c12c3c4c(cc1CCCN2CCC3)cc(c(=O)o4)C#N,4.012419612,1.318565718,4
Cc1ccc(F)s1,4.640050004,0.195061282,4
C/C(=N/c1ccc2c(c1C#N)ONO2)/O,4.401507072,0.845292922,4
C=Cc1cccc2c1ON(C(C)(C)C)O2,4.106109029,0.443955209,4
CCc1cc(cc2c1[nH]s[nH]2)NC,3.148498588,2.199699675,3
Cn1ccc(=c2ccn(cc2)Cc2ccccc2)cc1,1.878938571,-0.371552852,1
C1=C[S]=C([C]2SC(=C(N(=O)=O)S2)F)S1,3.699091931,2.201005645,3
CC(=O)c1cncc(C(F)(F)F)n1,5.903262479,1.818397095,5
CNc1ccc(n1C)OC,2.787642566,-0.737452733,2
C#Cc1c(ccs1)OCCOCCOCCOC,4.415961174,0.555969782,4
CCc1c2CCCCc2c(c(c1O)O)N,3.68347885,-0.239350254,3
Cn1ccc(=c2ccn(CC(=O)O)c(c2)Cl)cc1,2.100858598,1.240058106,2
c12c3c4c5c6c1c(ccc2sc3ccc4ccc5)ccc6,3.850823913,1.101148775,3
COc1c(C(=O)O)nccn1,5.605801723,1.46863446,5
CCc1ccc2c(c1)ON(OCCOC)O2,4.123460709,-0.327435631,4
CCc1c(ccc2c1ONO2)NC,3.616937715,-0.396424525,3
CN(C)c1cc(=c2ccn(C)cc2)ccn1C,1.791979984,-0.324914333,1
CC[C@@H]1C=COC=C1OC,3.976994608,-0.802602819,3
C(=O)(OCC)c1ccccc1,5.751385073,0.704540812,5
Cc1cc(F)nc(C)n1,7.203644964,1.721231298,7
C([C@@H](C)Cl)CCl,6.661080109,1.741927501,6
CC(=O)c1cc(=c2ccn(C)cc2)c(cn1C)N,1.963278266,0.779211635,1
C([C@@H]1[C@@H](Cc2cc(OC)c(cc2)O)C(=O)OC1)c1cc(OC)c(cc1)O,4.368263853,-0.496143982,4
c1csc(c1N(=O)=O)F,5.628755706,1.95224941,5
Cc1ccc(c2c1[nH]s[nH]2)OCCOCCOCCOC,3.281414873,1.80071351,3
Cc1c2CCCCc2c(c(c1O)O)N(C)C,4.021815482,-0.604951817,4
C=Cc1cc(=c2ccn(C)cc2)ccn1C,1.848782616,0.407570963,1
C=Cc1cccc2c1ON(O)O2,4.358639401,0.540239069,4
C#Cc1c/c(=c/2\ccn(C)c(c2)OCCOCCOCCOC)/ccn1C,1.768136374,0.477596208,1
Cc1cc(NC)n(C)c1,2.929279552,-0.767381114,2
C1CCc2c(C1)c(c(c(c2N(=O)=O)O)O)C(F)(F)F,4.875378549,2.338073097,4
O/N=c/1\ccocc1F,5.807124322,1.75117859,5
Cn1ccc(=c2ccn(cc2)CC(F)(F)F)cc1C(F)(F)F,2.292118063,0.301766145,2
Cn1ccc(=c2cc(c3ccccc3)n(C)c(c2)OC)cc1,1.795543258,0.30849731,1
C#CC1=CCC=C(OC)S1,4.079177498,0.474904237,4
c1cc2c(c(c1C(F)(F)F)C(Cl)(Cl)Cl)[nH]s[nH]2,3.498861896,3.569151649,3
C1CC[C@H](S[C@H]1C(=O)O)C,4.916408726,1.01020784,4
C#C[C@@H]1CS[C@@H](CS1)C(=N)O,5.390326547,0.699911213,5
C1C(=CSC=C1F)F,4.335240977,-0.126714251,4
C#C[C@H]1C=CC=C1N(C)C,3.260508043,-0.219460751,3
C(=O)(NCc1ccccc1)c1ccccc1,5.21997682,0.524698778,5
CCC1=C(C#N)SC=CS1,4.340631907,0.827432545,4
N1(C=C[C](C=C1)Cl)[O],4.838881686,1.238574315,4
c1c(C#N)csc1Cl,5.35931119,1.403938839,5
c1ccc(cc1)C1=CCC(=CS1)F,4.185150037,0.336815787,4
CCc1ncccc1C,6.683419591,1.251947607,6
CNC1=CSC(=CS1)C(=O)O,3.960162963,1.103789752,3
C1[C@H]2C[C@@]34CC[C@@]3(N4)[C@@H]12,5.51397346,0.392047783,5
CCc1ccc2c(c1)ON(Cl)O2,5.153218743,3.852931783,5
CC(=O)c1cc2c(cc1OCCOCCOC)ONO2,4.229453506,0.98141012,4
Cn1ccc(=c2ccn(cc2)C(Cl)Cl)cc1,2.33147493,2.428815293,2
c1ccc(cc1)c1ccc2c(c1C(F)(F)F)ONO2,4.565213569,0.693972626,4
C=CN1Oc2cccc(C#N)c2O1,4.48826061,0.823453114,4
Cc1cc(C(=O)N)[nH]c1,4.574901115,0.131725603,4
C#CC1=C(N(=O)=O)SC=CC1,4.813896735,2.174380349,4
CCC1=CSC=C(C1)c1ccccc1,3.866571261,0.270928964,3
CC[C@@H]1CCC[C@@H](C1)N(=O)=O,6.638701471,1.40566276,6
[S@](CCCC)(OCC)[O],5.281354091,1.248784481,5
C(=O)(OCC)[C@H]1N(C(=O)[C@H]1C)c1ccc(cc1)OC,4.222966957,1.026404554,4
Cc1c([nH]c(=O)o1)C=O,6.538840412,2.561236061,6
c1c(csc1Cl)N(=O)=O,5.528987687,2.093369247,5
c1cc2c(cc1)nc(c(n2)CC)CC,5.141291596,1.057209054,5
C1=C(C(=N)O)SC=C(C(=O)O)S1,4.62253741,1.352424915,4
c1c(c2c(cc1)nc(cn2)C)CC,5.026258728,1.121369429,5
C=Cc1cn(C)cc1N,3.414048655,-0.246144547,3
Cn1ccc(=c2ccn(cc2)COCCOCCOC)cc1,1.995881401,-0.380109619,1
Cn1ncc(=N)[nH]c1=O,6.703069877,2.472971096,6
CN(C)C1=COC(=CO1)N,3.277449721,-0.833446895,3
C#CC1=COC=C(C)C1,4.314429904,0.263871539,4
Cn1cc/c(=c/2\ccn(C)c(c2)N(=O)=O)/cc1Cl,2.606874771,1.700315741,2
c1ccc(cc1)[C@@H]1CC[C@H](CC1)N(=O)=O,5.474164321,1.329372093,5
C/C(=N/n1c2cc(ccc2[nH]s1)N(=O)=O)/O,3.466991102,2.020527377,3
C#CC1=C(C(=N)O)OC=CC1,4.744141065,1.139785846,4
C1C(=CSC=C1F)C(=N)O,4.492705068,0.748886268,4
Cn1ccc(=c2ccn(C)c(c2F)F)cc1,2.102375932,0.191124973,2
c1(cc2c(cc1)nc(cn2)C)C(=O)O,5.508196865,1.555734396,5
CCc1cscc1C#N,5.28665676,0.525937963,5
c1cc(c2c(c1)n(C(=O)O)s[nH]2)Cl,3.859649196,2.48242453,3
c1(C(=O)c2ccccc2)c(cccc1)Cl,5.473541592,1.252020051,5
C1=CSC=C([C@@H]1N)F,4.426461754,-0.299357314,4
C=CC1=CSC=C[C@H]1C(=N)O,4.372158697,0.858733762,4
CCc1cc(c2c(c1)ONO2)N,4.072715459,-0.569361073,4
CN1C=C[C]([C]2C=CN(C)C(=C2)OCCOC)C(=C1)O,1.680093345,-0.071390839,1
CNc1cc2c(cc1N(C)C)[nH]s[nH]2,3.091807921,-0.297445717,3
CCN1Oc2cccc(c2O1)N(=O)=O,4.604018738,2.062636237,4
CN(C)c1c(ccc2c1ONO2)O,3.831145552,-0.174035229,3
c1c(C(Br)(Br)Br)[nH]c(=O)cn1,5.28888276,3.062750383,5
[CH](N(C(C)(C)C)[O])c1ccccc1,4.375789988,0.689637801,4
Cc1ncc(F)c(C)n1,6.890936976,1.975399453,6
C1CC[C@H](S[C@H]1CC)CC,4.614826373,-0.908144699,4
C(F)(F)(F)c1cc(Cl)ccc1,5.719248587,0.499824077,5
C#C[C@@H]1CC[C@@H](C=C)CC1,5.562900996,-1.050860103,5
C1CCC=CC=CC1,4.424905635,-0.02380341,4
COCCOCCOc1ccc2c(c1)ON(O)O2,4.264656253,-0.135018453,4
CC[C@@H]1[C@H](C(Cl)(Cl)Cl)SCCS1,5.043866993,2.358807843,5
C(O)c1cc(C)ccc1,5.08783867,-0.24703286,5
C#CCn1ccc(=c2ccn(C)cc2OC)cc1,1.950748011,-0.315361782,1
c1(ccccc1)/C=N/C,5.174824958,0.57656699,5
c1c(csc1C(Cl)(Cl)Cl)Cl,5.322337535,2.842564181,5
N(CC(C)C)(CC(C)C)CC(C)C,3.919239098,-1.181886769,3
C#Cc1c(C)n(C)ccc1=c1ccn(C)cc1,1.922569342,0.126950857,1
CNc1ccc(c2c1ONO2)C(Br)(Br)Br,4.236205015,3.07988885,4
C#C[C@@H]1CN(C)C[C@H]([C]([NH])O)N1C,4.734455553,-0.748440272,4
C1CC[C@H](S[C@H]1OC)C,4.829051522,-0.967302041,4
CCC1=CSC=CS1,3.815557491,-0.174619945,3
C/C(=N/n1c2c(cccc2N(C)C)[nH]s1)/O,3.166436741,2.28590003,3
C/C(=N/c1ccc2c(c1)ON(NC)O2)/O,3.097025257,0.118314908,3
c1c[nH]cc1C(=N)O,4.847037302,-0.338846654,4
CNC1=CSC=C(C1)O,3.188542466,-0.461785583,3
c1c(csc1C(Br)(Br)Br)C(Br)(Br)Br,5.425276962,2.926732504,5
C1=C[C@H](C(=C1)C(=O)O)N(=O)=O,5.789987424,1.719040322,5
[C@@H]1(C[C@H](CSC1)C)NC,4.197061515,-0.806392888,4
CN(C)c1cccc2c1n(N)s[nH]2,3.672813976,1.710536571,3
Cn1cc(cc1C(=O)N)C#N,5.163518257,0.379536745,5
O=C1c2c(C(=O)O1)cccc2,6.43813138,1.892954521,6
C#Cc1cc(cs1)C(=O)O,5.064312178,0.919061794,5
c1cc2c(cc1)ncc(n2)O,5.169495445,1.179101449,5
C#Cc1ccsc1OCCOCCOCCOC,4.332823246,0.303187583,4
CO[C@H]1CSC[C@@H](c2ccccc2)S1,4.999108864,0.748397678,4
c1c2c3c4c5c1c(=O)n(c(=O)c5cc1c4c4c5c3c(cc3c5c(cc4c(c1)c1c(c(c(c(c1F)F)F)F)F)c(=O)n(c3=O)C)cc2c1c(c(c(c(c1F)F)F)F)F)C,4.891982372,2.312589611,4
C/C(=N/c1c(C(C)(C)C)nccn1)/O,4.781142403,0.459910381,4
c1c(c(c[nH]1)C(=N)O)C(=N)O,5.144682276,0.409653777,5
C#Cc1cn(C)cc/c/1=c/1\ccn(cc1)C/N=C(\C)/O,1.960564834,0.164420859,1
C=C[C@@H]1CS[C@H](CC)CS1,4.938544653,0.541846422,4
Clc1c2c(ccc1)cccc2,4.649163251,0.558431194,4
CN(C)[C@@H]1C=CSC=C1c1ccccc1,3.9811938,0.1985181,3
COCCOc1c(ccc2c1ONO2)C#N,4.73639206,0.660558342,4
C(=C\C(=O)OC)(\C(=O)OC)/C,5.89173446,1.378796971,5
CN(C)[C@@H]1CS[C@@H](CS1)N(C)C,4.296854816,-0.990577933,4
C(C(C)C)CC,6.129822722,-1.046734353,6
C(CCCCOCCO)CCCCCCC,5.578308601,-1.084274857,5
C=Cc1cc(CC)sc1,4.373787943,0.269869224,4
CN(C)c1ccc(C(=O)N)[nH]1,3.433345483,0.014604631,3
CC(=O)c1cc(=c2ccn(C)cc2)cc(n1C)O,2.157794716,0.878743272,2
c12c(c3c(nc1cccc2)cccc3)C,4.366071646,1.257070954,4
C=CC1=C(N(=O)=O)OC=CO1,4.689096411,2.214089063,4
COc1ccc([nH]1)N(=O)=O,4.778738596,1.680375119,4
C[C@@H]1[C@H](N(=O)=O)SCCS1,5.114249733,1.425002667,5
c1cc2c(cc1)C(=O)c1c(C2=O)c(ccc1N)N,3.757497708,1.845774359,3
C=Cc1cc(C#C)sc1,4.52991377,0.688334223,4
CCC1=CCC=C(N(=O)=O)S1,4.715424006,1.968677215,4
C#CC1(CCCCC1)C(=N)O,5.707142416,-0.830546004,5
n1c2c(nc(c1C)C)ccc(c2)C,5.104381732,0.952353276,5
C/C(=N/c1cc(=c2ccn(C)cc2)cc(n1C)N(=O)=O)/O,2.415676287,1.57874995,2
CO[C@@H]1C=CSC=C1O,4.179598226,-0.368483258,4
C(=O)(OC)[C@@H]1C(=O)CCCC1,5.687860198,0.450578705,5
C#Cc1cnc(cn1)OCCOC,5.118913148,0.861760258,5
c1(cc2c(cc1)C(=O)c1c(C2=O)c(ccc1)C#C)C,5.420174743,2.197086588,5
c1cc(cc(n1)NC)c1ccncc1C,4.298273988,0.759728391,4
C[C@H]1C=CC[C@]1(C)C#N,6.767245562,0.60904526,6
CC(C)(C)c1cc(=c2ccn(cc2)CC#N)ccn1C,2.037602346,-0.169819089,2
O=S1OCCO1,6.411209702,1.501083452,6
COC1=CSC=C[C@H]1O,4.158708512,-0.192083634,4
c1cc2c(c(c1N)Cl)ONO2,3.928453994,1.327157588,3
c1c(cc2c(c1C(F)(F)F)ONO2)C(F)(F)F,4.992864102,0.900118502,4
c12c(C=CC1)cccc2,4.49473886,-0.071482394,4
CC(=O)c1cncc(C(=O)C)n1,5.597640564,1.647588324,5
c1c(C#N)csc1O,4.828043082,0.51059293,4
C=Cc1ccc(c2c1[nH]s[nH]2)N(=O)=O,3.637292421,2.023823399,3
CNC1=CCC=C(C#N)O1,3.732983753,0.530548459,3
C#Cc1cc(c2c(c1)ONO2)NC,4.077439654,0.393225309,4
c1cc2c(c(C#N)c1C(F)(F)F)ONO2,5.07929657,1.320131099,5
C[C@@H]1C=COC=C1C(=N)O,4.834632122,0.442152303,4
C[C@H]1CN2[C@H]3[C@@H]4[C@@H]([C@H]14)[C@@H]23,5.358138641,0.480345737,5
C(CS)O,5.349048335,0.006589885,5
